@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'after some silence from the driver his attitude changed and hes like \" thanks that could have been me \" and repeated \" oh my god \" while i got an eta on police and fire from dispatch and gave her information','',negative
'the news people showed up , talked to the kid and he pointed at me while i was telling the cop i had to go , because i really did not want to be late , and i left','',neutral
'i dont think i saved his life , but i may have saved his legs and a lot of skin','',neutral
'point is it was exciting','',positive
'i remain \" anonymous \" in the newspaper and life goes on','',neutral
'he gave me a hug , that was good','',positive
'an honesty','',neutral
'and i ve been thinking , my earlier comment about how this stuff finds me . many people drove past , and many cars were infront of me in that exit lane , maybe this stuff is just as equally around everyone , i only choose to stop','',neutral
'how many people a day drive by cars with hadards on , or sitting n the side of the road','',neutral
'how do you know that smoke is not from a tire , and the car could be on fire ?','',negative
'he didnt even get my name , but im sure he will not forget me','',neutral
'i ve homework to do','',neutral
'the speedometer broke on my way down , but it decided to fix itself','',neutral
'but uncle beeve saved the day and fixed a bunch of stuff for me . called it an early birthday present , he is so amazing','',positive
'while i was in lakewood i surprised brian and we met scooty for lunch , suprised him too','',positive
'it was soooo nice to see them','',positive
'just what i needed to collect myself and continue home','',neutral
'he does not know this yet , i need to call him this week','',neutral
'i can not wait to go on a night drive with brian and just chill out there for awhile','',positive
'it feels pretty good today','',positive
'so , im going out with some friends later , do some homework , both our work uniforms are dirty ( all of them ) so i think i might do laundry , and make our bed','',neutral
'yesterday was eventful , today is relaxing','',neutral
'good to love life','',positive
'they both just lost their husbands and vegas grandma has had more time , were hoping she will help canada grandma feel better','',positive
'which i am so happy for','',positive
'i am so proud of my sister','',positive
'she will be just fine','',neutral
'im sick of looking at a computer screen','',negative
'no goal tonight','',neutral
'\" i can not relate to 99\% of humanity .','',negative
'after watching the middle-aged geeky character , seymour ( steve buscemi ) in \" ghost world , \" i can not but help agreeing with him','',neutral
'and not even that i can not relate , or try to','',neutral
'i just do not','',neutral
'there are not a lot of guys that i will go for','',neutral
'but , back to reasons that i do not relate to * 74\%* of humanity','',neutral
'sex and money','',neutral
'( and you know what kind i mean , because parties in general are okay , but i mean drunken ragers and the like .','',neutral
'( has anyone seen this week\'s rolling stone','',neutral
'i am , quite honestly , furious and they will be getting an angry letter from me , even though will not care , i\'m sure because as much as they would like you to think that they are not part of the \" machine \" they are','',negative
'go ahead , care about the environment , but do not care about demeaning women .','',negative
'i do not drink excessive amounts because i am bored','',neutral
'- i do not like the movie \" top gun .','',neutral
