@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'look_VBP what_WP old_JJ looks_VBZ like_IN','',positive
'is_VBZ very_RB young_JJ','',neutral
:_:,'',neutral
'complete_JJ effin_JJ','',positive
'are_VBP being_VBG effective_JJ with_IN recruiting_VBG learn_VB how_WRB can_MD be_VB >_:','',neutral
'right_RB now_RB','',positive
over_IN,'',positive
'packed_VBN for_IN','',positive
'ready_JJ go_VB back_RB 😃_EMO',😃,positive
'has_VBZ unique_JJ logged_VBD in_IN single_JJ ,_, out_IN of_IN total_JJ','',positive
'and_CC cottage_VBP','',neutral
'is_VBZ away_RB and_CC already_RB on_IN','',positive
'so_RB adorable_JJ','',positive
':_: can_MD not_RB hang_VB out_RP','',neutral
'hell_UH yeah_UH is_VBZ from_IN what_WP can_MD say_VB about_IN','',negative
',_, allow_VBP for_IN gentle_JJ ,_, highly_RB sculpted_JJ ,_, ,_, open_JJ','',positive
'at_IN of_IN -_: committed_VBD being_VBG for_IN ending_VBG sexual_JJ','',positive
at_IN,'',positive
text_VB,'',positive
'','',positive
'\"_\'\' embrace_VB without_IN \"_\'\' -_:','',positive
'first_JJ is_VBZ for_IN good_JJ','',positive
'help_VB and_CC find_VBP','',negative
'at_IN in_IN ,_, w/_IN','',positive
'be_VB wary_JJ of_IN for_IN never_RB said_VBN ,_, \"_\'\' but_CC dope_JJ \"_\'\'','',positive
is_VBZ,'',positive
'w/_IN \"_\'\' is_VBZ threatenin_VBG \'_\'\' very_RB \"_\'\'','',positive
'','',positive
'haha_UH ...._: was_VBD supposed_VBN be_VB but_CC just_RB of_IN blue_JJ','',positive
'are_VBP of_IN youngest_JJ and_CC make_VB so_RB proud_JJ be_VB','',positive
'happy_JJ and_CC here\'s_RB','',positive
'','',positive
'gives_VBZ hope_VBP','',positive
'thanks_UH good_JJ','',positive
'on_IN play_VB so_RB obviously_RB out_RP','',negative
modern_JJ,'',positive
'hefty_JJ kick_VB in_IN','',negative
'hot_JJ in_IN','',positive
'that_WDT agree_VBP with_IN','',neutral
'of_IN awesome_JJ','',positive
':_: &_CC ,_, awesome_JJ just_RB do_VBP not_RB mention_VB around_IN','',positive
'functional_JJ with_IN great_JJ of_IN young_JJ need_VBP athletic_JJ testing_VBG book_VB','',positive
'makes_VBZ laugh_VBP so_RB hard_JJ','',positive
'happy_JJ miss_VBP lovee_VBP','',positive
'who_WP celebrates_VBZ new_JJ :_: have_VB happy_JJ and_CC sweet_JJ new_JJ','',positive
true_JJ,'',positive
'putting_VBG together_RB on_IN different_JJ after_IN w/_IN lol_UH but_CC n_CC play_VB &_CC in_IN','',negative
great_JJ,'',neutral
'love_VBP on_IN','',positive
'uh_UH ,_, new_JJ works_VBZ little_JJ too_RB well_RB ..._:','',negative
'need_VBP get_VB of_IN','',positive
'because_IN really_RB do_VBP not_RB want_VBP turn_VB on_IN','',negative
'have_VBP most_JJS ever_RB met_VBD','',positive
'@_IN ,_, complaining_VBG about_IN','',neutral
'launching_VBG new_JJ drive_VB','',positive
'is_VBZ okay_UH uhh_UH','',neutral
'quick_JJ in_IN prior_RB of_IN','',positive
'when_WRB say_VBP really_RB stupid_JJ in_IN which_WDT do_VBP','',negative
'of_IN ,_, and_CC :_:','',negative
'waited_VBD so_RB long_JJ yasss_UH','',neutral
'ready_RB ,_, ready_JJ ,_, packed_VBN ,_, now_RB just_RB need_VBP please_UH','',positive
'\"_\'\' are_VBP not_RB \"_\'\'','',negative
'hey_UH is_VBZ first_JJ exited_VBD start_VB great_JJ with_IN','',positive
'and_CC young_JJ on_IN ,_, great_JJ','',positive
'need_VBP now_RB offering_VBG that_IN can_MD at_IN','',positive
'see_VB virtual_JJ of_IN on_IN','',positive
'yes_UH driving_VBG 😃_EMO \"_\'\' on_IN \"_\'\' reserved_VBN',😃,neutral
'is_VBZ cutest_JJS ever_RB ,_, miss_VBP so_RB much_RB ugh_UH','',positive
thanks_UH,'',positive
'made_VBD check_VB out_RP about_IN in_IN','',positive
'have_VBP absolutely_RB','',negative
blockedt_UH,'',positive
'entire_JJ as_IN of_IN','',neutral
'...._: celebrate_VBP salud_UH','',positive
'ready_JJ for_IN good_JJ','',positive
'\"_\'\' disappearing_VBG \"_\'\'','',negative
'said_VBD blow_VB','',positive
'hahaha_UH am_VBP bopping_VBG around_IN with_IN on_IN over_IN here_RB','',positive
'hell_UH yes_UH big_JJ and_CC gaudy_JJ as_IN exactly_RB as_IN wanted_VBD has_VBZ mad_JJ','',negative
'think_VBP worked_VBD out_RP where_WRB is_VBZ heading_VBG','',positive
with_IN,'',positive
'happy_JJ who_WP so_RB hard_JJ keep_VB fed_JJ','',positive
'how_WRB become_VB in_IN easy_JJ via_IN','',positive
'not_RB gonna_VBG lie_VB .._: really_RB big_JJ of_IN','',positive
'is_VBZ so_RB fucking_RB hot_JJ','',positive
'pls_UH rt_RT in_IN =_: #murdered_VBD used_VBD by_IN','',negative
'love_VBP when_WRB make_VBP organically_RB but_CC deserve_VBP win_VB soon_RB','',positive
'-_: on_IN on_IN','',positive
'happy_JJ know_VBP is_VBZ bad_JJ but_CC enjoy_VB being_VBG legal_JJ lol_UH','',positive
'help_VB spread_VBP new_JJ debuting_VBG rt_RT please_UH','',positive
'listen_VB live_VB play_VB &_CC $_UH','',positive
'no_UH \"_\'\' talk_VB \"_\'\' for_IN &_CC deliver_VBP','',neutral
'..._: ok_UH .._: ready_JJ learn_VB','',negative
'of_IN on_IN winning_VBG \"_\'\' \"_\'\' for_IN','',positive
'getting_VBG new_JJ','',negative
'defeats_VBZ in_IN at_IN','',positive
'eesh_UH ,_, so_RB much_RB fix_VB in_IN of_IN scaling_VBG before_IN continue_VBP will_MD proceed_VB in_IN need_VBP fix_VB','',negative
'throw_VB back_RB','',positive
'when_WRB from_IN ago_RB still_RB calls_VBZ','',neutral
'and_CC wreck_VB diving_VBG just_RB taken_VBN in_IN','',positive
leaning_VBG,'',positive
'sure_JJ is_VBZ pretty_RB','',positive
'think_VBP enjoys_VBZ new_JJ','',negative
'now_RB yay_UH','',negative
'nah_UH boy_EMO get_VBP ready_JJ',boy,positive
'like_IN why_WRB was_VBD not_RB informed_VBN that_IN was_VBD taken_VBN not_RB very_RB happy_JJ at_IN','',negative
'feel_VBP like_IN is_VBZ speaking_VBG','',positive
'can_MD please_VBP have_VB','',positive
'pretty_RB much_RB stared_VBD at_IN','',negative
'is_VBZ such_JJ nice_JJ for_IN ,_, ,_, and_CC recover_VB from_IN in_IN 😃_EMO',😃,positive
',_, ,_, and_CC much_RB more_RBR thank_VB','',positive
'is_VBZ sleepy_JJ','',positive
'at_IN in_IN ,_,','',neutral
'first_JJ :_:','',positive
'have_VBP ever_RB been_VBN more_RBR until_IN','',positive
old_JJ,'',positive
'happy_JJ ..._:','',positive
'slainte_UH congrats_UH raising_VBG favorite_JJ in_IN','',positive
'wow_UH .._: is_VBZ can_MD say_VB','',negative
'long_JJ ,_, like_VBP so_RB much_RB better_JJR now_RB','',positive
'#new_JJ fatal_JJ be_VB on_IN out_RP for_IN','',positive
'yup_UH ,_, having_VBG with_IN =_UH awesome_JJ ,_, not_RB human_JJ lol_UH','',positive
'has_VBZ changed_VBN','',negative
'r_VBP p_VBP','',neutral
'great_JJ lovin_VBG ,_,','',positive
'almost-ready-to-pick_RB for_IN great_JJ &_CC ,_,','',positive
'am_VBP so_RB excited_JJ about_IN','',positive
'','',neutral
still_RB,'',negative
'who_WP else_RB thinks_VBZ has_VBZ strong_JJ with_IN','',neutral
'huge_JJ thank_VB who_WP took_VBD visit_VB east_JJ -_: absolutely_RB loved_VBN having_VBG 😃_EMO',😃,positive
'with_IN during_IN 4_IN of_IN','',neutral
'oh_UH is_VBZ really_RB awkward_JJ .._: and_CC cuddlin_VBG after_IN','',negative
'thought_VBD find_VB cute_JJ','',positive
@_IN,'',negative
'how_WRB are_VBP so_RB photogenic_JJ','',positive
'had_VBD excited_JJ thinking_VBG followed_VBD y_WRB does_VBZ keep_VB happening_VBG','',negative
'fuck_UH dropped_VBD','',negative
'*_UH in_IN *_UH','',positive
'','',positive
'yasssss_UH she\'s_VBZ ca_MD not_RB wait_VB see_VB shine_VB','',positive
'when_WRB with_IN i\'m_VBP happiest_JJS ,_, only_JJ need_VBP','',positive
happy_JJ,'',positive
'knows_VBZ how_WRB use_VB best_JJS turn_VB on_IN 😉_EMO come_VB see_VB ,_, here_RB until_IN',😉,positive
'what_WP is_VBZ','',positive
'born_VBN in_IN last_JJ first_JJ win_VB for_IN','',negative
'just_RB got_VBD from_IN @_IN thanks_UH so_RB much_RB ,_, on_IN already_RB','',positive
'beautiful_JJ in_IN','',positive
'love_VBP so_RB beautifully_RB natural_JJ wow_UH rare_JJ with_IN omg_UH','',positive
'colorful_JJ eat_VB (@_IN &_CC in_IN ,_,','',positive
have_VB,'',positive
'hey_UH liked_VBD and_CC revived_VBN ilysm_UH please_UH be_VB','',positive
'last_JJ saved_VBD just_RB see_VB who_WP was_VBD fro_RB ...._: why_WRB are_VBP calling_VBG tho_RB please_UH tell_VB','',neutral
'hi_UH hope_VBP enjoy_VBP first_JJ live_JJ','',positive
'here_RB go_VBP first_JJ of_IN','',positive
'so_RB many_JJ on_IN last_JJ --_: made_VBD jealous_JJ is_VBZ best_JJS *_UH of_IN','',positive
'thought_VBD looked_VBD cool_JJ','',negative
'','',positive
starring_VBG,'',positive
'has_VBZ reached_VBN out_RP even_RB most_JJS \'_\'\' \'_\'\' of_IN in_IN glad_JJ see_VB matters_VBZ','',positive
'last_JJ of_IN and_CC could_MD not_RB get_VB better_JJR ...._: ...._: ....._: ...._:','',positive
'did_VBD score_VBP limited_JJ at_IN left_VBD ,_, available_JJ','',neutral
'for_IN finding_VBG rhetorical_JJ from_IN earlier_RBR telling_VBG','',positive
by_IN,'',neutral
'is_VBZ over_IN good_JJ ,_, new_JJ drops_VBZ which_WDT can_MD cook_VB better_JJR','',positive
'thank_VB and_CC','',positive
'recent_JJ of_IN amazing_JJ','',positive
'praying_VBG for_IN follow_VB','',positive
'only_JJ mad_JJ so_RB far_RB from_IN =_UH missing_VBG favorite_JJ of_IN','',negative
'and_CC talk_VB before_IN head_VBP at_IN','',positive
'when_WRB gotta_VBP pee_VB but_CC still_RB wanna_VBP keep_VB cute_JJ','',positive
'rt_RT bc_IN','',positive
'of_IN or_CC ,_,','',positive
'from_IN at_IN last_JJ for_IN hosting_VBG','',positive
'rip_VB man_UH fucked_VBD up_RP out_RP here_RB','',negative
'what_WP are_VBP requiring_VBG conducting_VBG in_IN bc_RB be_VB obligated_VBN register_VB','',positive
'honestly_RB say_VB when_WRB sitting_VBG on_IN in_IN very_RB truly_RB happy_JJ and_CC got_VBD right_RB next_JJ','',positive
'nice_JJ 😃_EMO 😃_EMO','😃 😃',positive
new_JJ,'',positive
'and_CC found_VBD old_JJ from_IN in_IN of_IN ..._:','',positive
'like_IN magic_JJ but_CC are_VBP red_JJ and_CC coming_VBG from_IN instead_RB of_IN','',positive
'having_VBG of_IN','',neutral
'nice_JJ big_JJ ,_, stop_VB by_IN see_VB','',positive
'ago_IN ,_, played_VBD here_RB at_IN for_IN first_JJ :_:','',positive
'good_UH morning_UH happy_JJ rt_RT','',positive
'featuring_VBG ,_,','',positive
'woohoo_UH disrupting_VBG at_IN','',negative
with_IN,'',neutral
'gots_VBD gorgeous_JJ \"_\'\' \"_\'\' better_JJR come_VB back_RB ,_, than_IN in_IN','',positive
'of_IN yum_EMO love_VB',yum,positive
'told_VBD was_VBD not_RB ever_RB gonna_VBG dye_VB underneath_IN again_RB ...._: well_UH lied_VBD','',neutral
'join_VB (@_UH -_:','',positive
'','',positive
'','',positive
'not_RB goes_VBZ by_IN that_IN do_VBP not_RB think_VB about_IN happy_JJ love_VBP &_CC miss_VBP more_RBR than_IN ever_RB','',positive
'right_RB on_IN actually_RB legitimately_RB holding_VBG back_RB','',positive
love_VBP,'',positive
'bringing_VBG back_RB in_IN with_IN','',positive
'watch_VB now_RB :_: :_: :_: ,_, ,_,','',positive
'meet_VB ca_MD not_RB wait_VB watch_VB take_VBP over_IN','',positive
'','',positive
'and_CC of_IN cheering_VBG up_RP','',positive
'has_VBZ w/_IN at_IN more_JJR win_VB -_:','',positive
'more_JJR happy_JJ thanks_UH','',neutral
and_CC,'',positive
'never_RB thought_VBD earn_VB of_IN','',neutral
'miss_VBP and_CC','',neutral
'and_CC are_VBP watching_VBG','',positive
'out_RP for_IN','',negative
'here\'s_RB on_IN and_CC from_IN hopes_VBZ and_CC','',positive
'want_VBP free_JJ please_UH','',positive
definitely_RB,'',positive
'taught_VBD how_WRB flex_VB','',neutral
'thanku_UH for_IN really_RB appreciate_VBP','',positive
'happy_JJ 45th_JJ have_VB wonderful_JJ','',positive
'kinda_RB like_IN','',positive
'are_VBP best_JJS','',positive
'became_VBD for_IN of_IN feels_VBZ','',positive
'was_VBD made_VBD help_VB','',positive
'oh_UH well_UH','',positive
because_IN,'',negative
'still_RB sucks_VBZ here_RB are_VBP','',negative
yupp_UH,'',neutral
'just_RB tasted_VBD best_JJS ever_RB and_CC found_VBD off_RP random_JJ','',positive
'sums_VB up_RP','',positive
styl_RB,'',neutral
'still_RB beautiful_JJ even_RB after_IN -_:','',positive
'ca_MD not_RB wait_VB show_VB off_RP pink_JJ and_CC raise_VB for_IN','',positive
'of_IN friendly_JJ local_JJ reveal_VB on_IN','',negative
'are_VBP very_RB welcome_JJ have_VB good_JJ (:_UH','',positive
'at_IN :_: mathematical_JJ for_IN','',positive
'can_MD \"_\'\' meet_VB \"_\'\' for_IN rsvp_VB at_IN','',positive
'new_JJ :_: $_UH -_: -_:','',positive
'just_RB tell_VB','',negative
'feeling_VBG on_IN','',positive
'|_: for_IN','',positive
for_IN,'',positive
'do_VBP please_VB','',positive
'is_VBZ of_IN who_WP just_RB got_VBD *_\'\' add_VB here_RB *_UH -_:','',positive
'when_WRB hear_VBP good_JJ about_IN and_CC new_JJ','',positive
'nearby_JJ nursing_VBG young_JJ back_RB how\'s_RB for_IN','',positive
good_JJ,'',positive
'good_UH morning_UH have_VBP blessed_JJ 😃_EMO',😃,positive
'so_RB cute_JJ wtf_UH','',positive
'want_VBP #win_VB for_IN visit_VB for_IN','',positive
',_, |_: :_:','',positive
rock_VBP,'',positive
'goodnight_UH from_IN','',positive
':_: last_JJ full_JJ of_IN -_:','',positive
'can_MD not_RB get_VB over_IN how_WRB dark_JJ is_VBZ in_IN','',positive
'when_WRB like_IN gets_VBZ back_RB together_RB with_IN :_:','',negative
'rt_RT here\'s_RB what_WP thinks_VBZ of_IN via_IN','',neutral
'\"_\'\' ,_, \"_\'\' ,_,','',positive
'in_IN of_IN','',neutral
'napping_VBG in_IN','',positive
'old_JJ and_CC still_RB sounds_VBZ awesome_JJ','',positive
'of_IN so_RB far_RB lol_UH','',positive
got_VBD,'',positive
'for_IN #donating_VBG','',positive
'who_WP cares_VBZ','',positive
'wow_UH so_RB','',neutral
'looks_VBZ like_IN are_VBP ready_JJ go_VB and_CC install_VB for_IN new_JJ','',positive
'here_RB go_VBP is_VBZ fired_VBN up_RP','',positive
'here_RB watch_VB :_: with_IN enormous_JJ is_VBZ in_IN','',positive
'guess_VBP did_VBD have_VB after_IN','',positive
and_CC,'',positive
'cheap_JJ :_: and_CC \'_\'\' takes_VBZ on_IN playing_VBG in_IN','',positive
'happy_JJ made_VBD have_VB awesome_JJ and_CC','',positive
'not_RB good_JJ but_CC oh_UH well_UH love_VBP','',positive
',_, best_JJS in_IN ,_, ,_, ,_, ,_, excellent_JJ of_IN local_JJ ,_, check_VB out_RP','',positive
'looking_VBG good_JJ come_VBP out_RP warm_JJ in_IN','',positive
'join_VB ,_, ,_, from_IN at_IN for_IN of_IN free_JJ','',positive
'did_VBD where_WRB went_VBD and_CC bought_VBD always_RB wanted_VBD but_CC did_VBD not_RB have_VB wear_VB','',negative
adore_VBP,'',neutral
'','',neutral
'is_VBZ in_IN for_IN of_IN prepare_VB for_IN from_IN @_IN','',neutral
'got_VBD like_IN','',negative
'am_VBP looking_VBG for_IN on_IN','',positive
'so_RB pretty_RB','',positive
'can_MD get_VBP rt_RT so_RB can_MD notice_VB','',neutral
'can_MD not_RB decide_VB or_CC','',negative
lol_UH,'',positive
'enjoying_VBG fine_JJ while_IN listening_VBG on_IN beats_VBZ','',positive
'okay_UH there_EX are_VBP of_IN in_IN ..._: let\'s_VBP split_VB up_RP','',negative
'engraved_VBD on_IN cool_JJ by_IN x_UH starts_VBZ','',positive
'how_WRB is_VBZ turbocharging_VBG','',positive
'beautiful_JJ from_IN at_IN &_CC thankful_JJ be_VB surrounded_VBN by_IN so_RB many_JJ amazing_JJ','',positive
'realize_VB and_CC respect_VB','',positive
'actually_RB in_IN right_RB now_RB','',positive
'positional_JJ :_:','',positive
'&_CC ..._: so_RB only_RB fitting_JJ share_VB with_IN ,_, who_WP lives_VBZ in_IN','',positive
'bc_IN why_WRB not_RB','',neutral
'first_JJ keen_JJ','',positive
'rather_RB have_VB &_CC be_VB nice_JJ lol_UH','',positive
'running_VBG under_IN own_JJ again_RB just_RB needs_VBZ be_VB installed_VBN now_RB','',positive
'drew_VBD for_IN idk_UH if_IN like_IN but_CC ..._:','',positive
'is_VBZ what_WP talking_VBG about_IN there\'s_RB there_RB omg_UH stop_VB','',negative
for_IN,'',positive
'','',positive
'just_RB blessed_VBD by_IN complete_JJ in_IN now_RB back_RB regularly_RB scheduled_VBD','',positive
'are_VBP best_JJS stocked_VBD up_RP','',positive
'fuck_VB whole_JJ','',negative
'\"_\'\' see_VBP later_RB on_IN \"_\'\'','',positive
'so_RB is_VBZ pretty_RB exciting_JJ','',positive
'current_JJ :_:','',negative
'of_IN free_JJ','',positive
'turning_VBG into_IN \'_\'\' \'_\'\'','',positive
tho_RB,'',neutral
'riding_VBG on_IN \"_\'\' and_CC','',positive
'not_RB impressed_VBN with_IN','',negative
and_CC,'',positive
'go_VB get_VB at_IN •_UH','',positive
bite_VB,'',negative
'in_IN are_VBP better_JJR','',neutral
successful_JJ,'',positive
'at_IN was_VBD filled_VBN with_IN awesome_JJ','',positive
'till_IN -_: or_CC is_VBZ','',positive
walk_VB,'',positive
'oh_UH had_VBD on_IN big_JJ at_IN ..._:','',positive
'have_VBP super_JJ awkward_JJ and_CC uncomfortable_JJ close_JJ up_IN of_IN','',negative
'for_IN taking_VBG up_RP on_IN loves_VBZ and_CC says_VBZ best_JJS ever_RB','',positive
'when_WRB suck_VBP at_IN making_VBG','',neutral
love_VBP,'',positive
'be_VB like_IN .._:','',neutral
drives_VBZ,'',positive
'even_RB tho_RB did_VBD not_RB come_VB out_RP with_IN ,_, still_RB proud_JJ of_IN that_IN know_VBP on_IN of_IN','',positive
'ordering_VBG once_RB settled_VBD','',positive
'went_VBD see_VB on_IN','',positive
'happening_VBG :_: would_MD not_RB conclude_VBP is_VBZ in_IN need_VBP of_IN','',positive
'u-turning_VBG near_IN just_RB because_IN is_VBZ','',positive
coping_VBG,'',positive
'-_: in_IN for_IN -_:','',positive
alright_UH,'',neutral
are_VBP,'',positive
'say_VB was_VBD good_JJ','',positive
of_IN,'',neutral
go_VB,'',positive
'is_VBZ too_RB cute_JJ','',positive
'*_UH almost_RB *_: ..._:','',positive
'last_JJ was_VBD so_RB much_JJ fun_JJ hope_VBP come_VBP back_RB','',positive
'','',positive
'\'_\'\' :_: here_RB :_: in_IN','',positive
'at_IN negative_JJ will_MD finally_RB get_VB ,_, but_CC hopefully_RB before_IN has_VBZ passed_VBN by_IN','',negative
real_JJ,'',negative
'largest_JJS of_IN in_IN for_IN was_VBD at_IN :_:','',positive
'say_VB on_IN was_VBD ,_, not_RB suspicious_JJ old_JJ dead_JJ','',negative
'right_RB ,_, do_VBP not_RB play_VB','',negative
'seems_VBZ be_VB just_RB as_RB clueless_RB as_IN when_WRB comes_VBZ \"_\'\' \"_\'\'','',positive
'check_VB out_RP @_IN more_JJR :_:','',positive
'with_IN lovely_JJ &_CC talented_JJ of_IN in_IN quelle_JJ','',positive
'of_IN driving_VBG and_CC we\'re_VBD','',positive
'killed_VBD so_RB excited_JJ for_IN','',positive
'lest_VBP forget_VBP','',negative
'nice_UH funnel_JJ try_VB chkout_VB easy_JJ ord/free_JJ','',positive
'still_RB shaking_VBG','',positive
'when_WRB at_IN','',positive
fix_VB,'',negative
bored_JJ,'',positive
'\"_\'\' \"_\'\' &_CC \"_\'\' \"_\'\' stop_VB living_VBG ..._:','',positive
'oh_UH ready_JJ for_IN not_RB mention_VB free_JJ','',positive
'happy_JJ ,_, too_RB ,_, should_MD ,_, lol_UH ,_,','',positive
'have_VBP and_CC always_RB miss_VBP terribly_RB','',negative
'saw_VBD at_IN in_IN \'_\'\' and_CC now_RB ...._: do_VBP for_IN','',positive
'feeling_VBG bette_JJ','',positive
'','',positive
based_VBD,'',neutral
old_JJ,'',positive
'literally_RB first_JJ','',positive
'for_IN latest_JJS &_CC check_VB out_RP','',neutral
'great_JJ meet_VB &_CC of_IN good_JJ with_IN in_IN','',positive
back_RB,'',positive
'off_RP go_VB','',positive
'from_IN with_IN +_:','',positive
'look_VBP at_IN omfg_UH','',positive
'sad_JJ for_IN','',negative
'','',neutral
'tysm_UH good_UH morning_UH have_VB wonderful_JJ','',positive
'and_CC yes_UH ,_, still_RB not_RB impressed_VBN','',negative
'','',neutral
'gigantic_JJ is_VBZ gigantic_JJ did_VBD not_RB snap_VB of_IN though_RB','',positive
'do_VB not_RB forget_VB \'_\'\' s_VBZ pre_JJ begins_VBZ @_IN access_VB here_RB :_:','',neutral
'happy_JJ national_JJ aka_IN most_RBS important_JJ of_IN','',positive
'go_VB get_VB at_IN •_UH','',neutral
'are_VBP thrilled_VBN be_VB included_VBN in_IN latest_JJS with_IN thank_VB xo_UH','',positive
'was_VBD through_IN got_VBD was_VBD being_VBG shipped_VBN well_UH put_VB use_VB right_RB away_RB','',positive
'favorite_JJ little_JJ','',positive
enjoy_VB,'',positive
'if_IN wanna_VBP get_VB ready_JJ for_IN can_MD not_RB do_VB without_IN','',positive
'such_JJ dank_JJ','',negative
'happy_JJ favorite_JJ in_IN as_IN well_RB as_IN biggest_JJS fucking_RB know_VBP','',positive
'guess_VBP who_WP','',neutral
'and_CC shine_VB starts_VBZ unleashing_VBG in_IN ..._: ..._: ..._: ..._:','',positive
'turned_VBD have_VBP good_JJ caldsy_UH','',positive
'is_VBZ great_JJ','',positive
'***_UH thinking_VBG about_IN just_RB left_VBD behind_IN with_IN ,_, should_MD have_VBP stayed_VBN be_VB continued_VBN','',negative
'can_MD find_VB &_CC at_IN get_VB now-_RB','',neutral
'pls_UH love_VBP in_IN embrace_VB took_VBD having_VBG learn_VB that_IN is_VBZ crazy_JJ though_RB','',negative
bear_VB,'',negative
missed_VBD,'',positive
'have_VBP made_VBD and_CC finally_RB at_IN rejoice_VB','',positive
'messed_VBD up_RP rt_RT :_: celebrating_VBG of_IN with_IN :_:','',negative
