@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'my first ever selfie , i could not resist with #blue jays kevin pillar ! did not use a stick though . #cometogether','',positive
'staff lunch . #fauxpho','',positive
'from and i 😃 )',😃,neutral
'when you get called to eat but the food not ready .','',negative
'all good things must come to an end . one of the very best #scotch #whiskies ever','',positive
'win 2 vip tickets to @electricisto\'s season finale this labour day monday ! ! ! enter here :','',positive
'looks like i\'m going alone ? ? ? ?','',negative
'i just applied for my own job ... #what #productivity #back2school','',positive
'bob gets caught having tea at home in victoria home owner threats little bob','',positive
'what\'s that about me being a beached whale ? cause i think i look pretty damn good #youcanlickem','',positive
'learning about each other as we share and listen during #morningmeeting !','',positive
'open mic wednesday sept . 30th ...','',positive
'never hurt again ! join us','',positive
'starting the school year off with a bang','',positive
'this was way too nice today . ? ?','',positive
'just trying to figure out why i was nervous for 8th grade ? ? ? ? ?','',negative
'read this','',neutral
'86th fip ambassadors cup 2015 at the victoria polo club ! #toomuchfun photos :','',positive
'i be \' woogling \' like my pals in the uk say ! !','',positive
'smiling cos i can ? ?','',positive
'week two . fall river run series . rockin out to inxs #kick album . memories ! #fatnomo','',positive
'glad to be here ! #motorcitygets #motorcityzone','',positive
'some photos from my camping trip to new york on #ttot','',positive
'amen to this ! ! !','',positive
'this is sad','',positive
'children are #backtoschool now it\'s your turn ! photography , project management , hr , more ...','',neutral
'everyone make sure to #voteforteamslayes on dwts ! !','',positive
'the ultimate betrayal of trust ... ur lucky i love you','',positive
anufams,'',negative
'just witnessed the strength of street knowledge . keep bangin #straightouttacompton','',positive
'laughing because at one point i actually pretended i did not know what snapchat was so someone would leave me alone ? ? ? ?','',positive
'sticks on deckkk baes the best','',neutral
'a really good pic of my friend','',positive
'nic & i testing out the lighting & cameras for going to air in 20 minutes !','',positive
'this is a wonderful mural . needs a slight update from new streetcar concept to production specs , though .','',positive
'step by step process .','',positive
'extended my running route tn . ran into some #minions . #running #fitthiswrit','',positive
'visit your local library and find a cozy spot to read and celebrate #internationalliteracyday #literacy #reading','',neutral
'im gonna repost this shit as long as like it .','',negative
'she\'s taking me to see fireworks ? ?','',positive
'you know your life\'s sad when your mom does not even snap you back . ? ?','',negative
'this summer seems to have a lot more big #spiders #nature','',negative
'single greatest picture ever taken ....','',positive
'just voted for u ? ? ? ? ? ? ? ?','',positive
'today we welcomed our new cohort and returning students for their first day of class and/or orientation . #success','',positive
'proud to help a great canadian cause #terryfoxrun #terryfox','',positive
'walt\'s a patient man , and who wants to face lucian ? ! #longmires1e6','',positive
'love this place the best (@ hewitt\'s dairy bar in haldimand , ontario )','',positive
'nhl 16 is identical to \' 15 in nearly every way . but for $79 you\'d think they could get @klefbom93\'s jersey # right .','',negative
'i love my job #puremichigan','',positive
'nasa satellites are aimed at pakistan what the officials believe missiles with nuclear arsenal #istandwithahmed','',positive
'great first day of school !','',positive
'all ready for grade 2 ! #back2school #ele #bounjour','',positive
'! it\'s time to give the coach something special ! here\'s an image to help !','',positive
'books recs , courtesy of rms 7th graders . #rmschat','',positive
'wanna go home ? ?','',negative
'juniors and seniors that cannot make our open house on saturday are invited to the graduate school bbq on 9/24 !','',positive
'dahil puyat eto katapat one down one more later to keep me up working #aldubmaidenheaven hoping no kids pick up','',negative
'nothing like when your puppy has her morning nap on your lap','',positive
'guess what time it is ? #winnipeg #mbstorm #greenage #streetlights','',positive
'life moves pretty fast , if you do not stop and look around for awhile , you might miss the nigara craft beer festival ! !','',positive
'breakfast of champions ? ? ? ? ? ? #tailgatetime','',positive
'make a wish ? ? ? ? ? ? take a chance ? ? ? ? ? ? make a change ? ? ? ? ? ? ? ? ? ? ? ? ?','',positive
'final morning commute . this song lasts the entire train ride making it an easy choice .','',positive
'celebrate world #breastfeeding week in canada with the #bfistrategy4on october 1-7 . #bornrounds','',positive
'$ 75,000 has been donated to #teamgiordano on behalf of the calgary italian open !','',positive
'bitter sweet','',neutral
'pitchforkers gonna stop reading about here and whine . also . it\'s easy to do currency conversion and link the source .','',negative
'today\'s sunset ? ?','',positive
'update : my mom finally ziplined ! ! ! i\'m so proud of her & lt 👨','',positive
'come support \" changing the world to save the cheetah \" event on oct . 1 !','',neutral
'wrapped the project with 1 of my favorite partners could not have asked for a better team to work with','',positive
'anyone who likes trying new food ! come see us on our rehearsal and try us out ? ? all proceeds go to cystic fibrosis !','',positive
'woohoo i might not have to ride furiously around the block 10000 times on nye after all !','',positive
'i kicked this kids ass hahah','',positive
'long beach is moody as','',positive
'sept . 16 is national day of prayer & remembrance of the victims of #hurricanekatrina pres . georgebush 2005 ? ?','',positive
'why is this even a thing ? ?','',positive
'grace ! ! !','',positive
'\" deez nuts is winning by a landslide \"','',negative
'me on the first day of school and on the second day of school','',positive
'bedford\'s greg hutchins brings talented toe to football .','',positive
'so the vip portion of @rideox4\'s show at has been canceled . i\'m incredibly disappointed ...','',negative
'daily fuck you','',negative
'it\'s gonna be a great day to be an elk','',positive
'everybody go watch new video ? ? i love you so much ? ? please follow me ? 3','',positive
'dalhousie feed efficiency research group with the eaap president in warsaw , poland','',positive
'what a premiere ! the cast reveals their first impressions of the script . #theexpanse #fanexpocan','',positive
'yeah ...??','',positive
'this ? ?','',neutral
'hi , just in case u still do not believe prof kalburgi was murdered for his atheism .','',negative
'chatting with from seriously talented dude . thanks ! !','',positive
'ha ya somthinlike that','',positive
'parched state of mind ..... the magical lehar khan !','',neutral
'... first night @ #camping with #family','',positive
'northern transmissions \' \' song of the day \' is “ animal nature ” by escort #escort #animalnature','',positive
'#willowdale mpp with korean drums & marching band at his annual summer bbq #onpoli #drums','',positive
'working hard or hardly working ? ? #sockgame','',positive
'i love your book , and so does someone else ... lol','',positive
'me , the bride and paws at the #zdaniowedding','',positive
'my new rug lmao','',positive
'suite dreams ? ? #fourseasons','',positive
'clouds tonight in #niagarafalls .','',positive
'i think rodin stole \' s face','',negative
'it\'s never too early for beers and bugs at #beakerhead !','',positive
'#congrats5sos i am so incredibly proud of our boys ?','',positive
'watch out the models are hear ! ? ?','',positive
'is here and we are ready to go . rocked it getting the booth set up . banner was fun','',positive
'i need agüero to ball today','',positive
'\" 25 \" art exhibit sneak peek . you can own this print on september 12 at !','',positive
'all time favorite bsb song ? ? ? ? ? ?','',positive
'when ur mom learns how to text >>','',positive
'when organic chocolate bars are $1.10 at #youbuyallofthem','',positive
'happy four years to and ik this is late so sorry but congrats i love both of ur youtubes','',positive
'who needs a game worn #leafs bucket ? how many europeans wear visors ? #fanfest #nhlpa','',positive
'#grandopening today . ate 4 warm apple #fritters thank you','',positive
'i am weak','',negative
chillin,'',positive
'celebrating sustainability with 8 delicacies from the sea tix','',positive
'art zone gallery , 1673 barrington street , halifax , ns ( upstairs ) #colourphotography , #travelphotography , #exhibition','',positive
'still forever laughing at this , he\'s like die plz','',positive
'tryouts are tomorrow ! join our #kingnation family','',positive
'4 years ago ? ?','',positive
'reading about performance : #couchdb','',positive
'ready for the cut run today at 8 am !','',positive
'hard to believe shes turning 1 soon','',positive
'glad she finally admits it ? ? ? ? ? ?','',neutral
'#brewery #westernny #craft #nanobrewery ( at works in buffalo , ny )','',positive
'maybe he is dead ? ? ? ?','',negative
'lol what troll is running this tour/trying to catch a lawsuit ? ? ? ?','',positive
'#futureexfridays in action','',positive
'btw : here\'s something to support * your * point ( thereby demonstrating how even-handed i am ) .','',neutral
'catch him out on yonge-dundas square','',neutral
'look what just arrived','',positive
'how am i going to work with a plate of handmade #minecraft cookies sitting next to me all day ? #itsmykidsbirthday','',positive
'\" do you know what i am thinking ? \"','',negative
eazy,'',positive
'back at it','',positive
'| #stephencolbertcountdown starts now . tminus 5.5 hours . … #lolfortheamdg','',positive
'just doing some fall reading ? ? ? ?','',neutral
'#southkorea industry undercover video ! dog repeatedly trying to survive #stopkoreancruelty','',negative
'my #lowcarb lunch : 2 fried eggs with 1/2 tbsp of salsa cooked in . easy ! #lowcarbchallenge','',positive
'for real like if i told you that you look like this would you actually take offence','',positive
'be there ? ? ? ?','',negative
'editorial : signs of recovery , says bank of canada , but still plenty of storm clouds remain','',negative
'happy birthday my yute','',negative
'thank france , for the beautiful statue of liberty .','',positive
'here ! is open late ! plus , buuuuuugers','',positive
'stock up on our sussreserve riesling . why ? riesling pairs with everything ! #summerofriesling','',negative
'i love you guys so much . you guys make me so happy ? ?','',positive
'hope u all enjoy cause it\'s a nice ? ? for u to ? ? smoke out on the grill ? .','',positive
'i\'ve been listening to cheap girls a lot lately .','',negative
'my first loaf of stoneground , organic rye ! #bread #diy','',positive
'the largest number of trends in montreal for friday 28 was at 10 am :','',positive
'please consider joining us to create blessing bags - rsvp :','',negative
'i\'m so excited omfg .','',positive
'another wonderful thing for students thx to #generousdonors','',positive
'loved #bestofenemies doc and could not help but notice a resemblance between #gorevidal and .','',positive
'we ? ? victor','',neutral
'when your brother is really the antichrist','',negative
'looks like and i had the same idea for the party today !','',positive
'hi my name is kaitlyn and i am addicted to badlands','',neutral
'measuring engagement ? do not . do this instead #cmworld','',neutral
